"basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","taxonRank","vernacularName","occurrenceRemarks"
"HumanObservation","20201016_sabaki","20201016_sabaki_colpra",1,"colpra","Glareola pratincola","Animalia","Chordata","Aves","Species","Collared Pratincole"," | "
"HumanObservation","20220414_sabaki","20220414_sabaki_colpra",18,"colpra","Glareola pratincola","Animalia","Chordata","Aves","Species","Collared Pratincole"," | "
"HumanObservation","20220531_sabaki","20220531_sabaki_colpra",4,"colpra","Glareola pratincola","Animalia","Chordata","Aves","Species","Collared Pratincole"," | "
"HumanObservation","20220629_sabaki","20220629_sabaki_colpra",3,"colpra","Glareola pratincola","Animalia","Chordata","Aves","Species","Collared Pratincole"," | "
"HumanObservation","20000130_sabaki","20000130_sabaki_comgre",38,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20010121_sabaki","20010121_sabaki_comgre",29,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | Recorded in South and North. count for only c.50% of whole area"
"HumanObservation","20040201_sabaki","20040201_sabaki_comgre",83,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20040610_sabaki","20040610_sabaki_comgre",11,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20040812_sabaki","20040812_sabaki_comgre",15,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20040926_sabaki","20040926_sabaki_comgre",11,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20041020_sabaki","20041020_sabaki_comgre",8,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20041101_sabaki","20041101_sabaki_comgre",25,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | Day of month unknown"
"HumanObservation","20041219_sabaki","20041219_sabaki_comgre",3,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20050129_sabaki","20050129_sabaki_comgre",58,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | RN: Start time entered as ""afTernoon"""
"HumanObservation","20050328_sabaki","20050328_sabaki_comgre",15,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20050604_sabaki","20050604_sabaki_comgre",15,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20050916_sabaki","20050916_sabaki_comgre",17,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20051119_sabaki","20051119_sabaki_comgre",22,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20060129_sabaki","20060129_sabaki_comgre",39,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20070127_sabaki","20070127_sabaki_comgre",75,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20080126_sabaki","20080126_sabaki_comgre",53,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20090125_sabaki","20090125_sabaki_comgre",55,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20090818_sabaki","20090818_sabaki_comgre",5,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20090919_sabaki","20090919_sabaki_comgre",28,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20091011_sabaki","20091011_sabaki_comgre",29,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20091107_sabaki","20091107_sabaki_comgre",34,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100123_sabaki","20100123_sabaki_comgre",24,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100226_sabaki","20100226_sabaki_comgre",35,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100428_sabaki","20100428_sabaki_comgre",12,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100525_sabaki","20100525_sabaki_comgre",36,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100625_sabaki","20100625_sabaki_comgre",21,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100723_sabaki","20100723_sabaki_comgre",16,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100827_sabaki","20100827_sabaki_comgre",23,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20100927_sabaki","20100927_sabaki_comgre",28,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20110130_sabaki","20110130_sabaki_comgre",57,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20110520_sabaki","20110520_sabaki_comgre",24,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20110702_sabaki","20110702_sabaki_comgre",15,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20110830_sabaki","20110830_sabaki_comgre",37,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20111028_sabaki","20111028_sabaki_comgre",27,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20111116_sabaki","20111116_sabaki_comgre",27,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120120_sabaki","20120120_sabaki_comgre",19,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120505_sabaki","20120505_sabaki_comgre",7,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120612_sabaki","20120612_sabaki_comgre",6,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120718_sabaki","20120718_sabaki_comgre",4,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120821_sabaki","20120821_sabaki_comgre",11,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20120927_sabaki","20120927_sabaki_comgre",20,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20121127_sabaki","20121127_sabaki_comgre",45,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130127_sabaki","20130127_sabaki_comgre",27,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130312_sabaki","20130312_sabaki_comgre",30,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130412_sabaki","20130412_sabaki_comgre",9,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130508_sabaki","20130508_sabaki_comgre",3,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130622_sabaki","20130622_sabaki_comgre",5,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130723_sabaki","20130723_sabaki_comgre",9,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20130918_sabaki","20130918_sabaki_comgre",17,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20131101_sabaki","20131101_sabaki_comgre",29,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20131214_sabaki","20131214_sabaki_comgre",31,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140119_sabaki","20140119_sabaki_comgre",8,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140314_sabaki","20140314_sabaki_comgre",17,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140411_sabaki","20140411_sabaki_comgre",10,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140527_sabaki","20140527_sabaki_comgre",8,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140625_sabaki","20140625_sabaki_comgre",5,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140724_sabaki","20140724_sabaki_comgre",2,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140828_sabaki","20140828_sabaki_comgre",15,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20140930_sabaki","20140930_sabaki_comgre",12,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20141024_sabaki","20141024_sabaki_comgre",27,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20141110_sabaki","20141110_sabaki_comgre",30,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20141219_sabaki","20141219_sabaki_comgre",32,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20150117_sabaki","20150117_sabaki_comgre",12,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20150217_sabaki","20150217_sabaki_comgre",14,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20150515_sabaki","20150515_sabaki_comgre",6,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20150717_sabaki","20150717_sabaki_comgre",3,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20150929_sabaki","20150929_sabaki_comgre",9,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20151124_sabaki","20151124_sabaki_comgre",53,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20160123_sabaki","20160123_sabaki_comgre",36,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20161027_sabaki","20161027_sabaki_comgre",21,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20170120_sabaki","20170120_sabaki_comgre",23,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","Real count | 3:18 pm/1.22 m"
"HumanObservation","20170311_sabaki","20170311_sabaki_comgre",25,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180130_sabaki","20180130_sabaki_comgre",21,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","Real count | "
"HumanObservation","20180329_sabaki","20180329_sabaki_comgre",17,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180515_sabaki","20180515_sabaki_comgre",5,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180622_sabaki","20180622_sabaki_comgre",1,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180713_sabaki","20180713_sabaki_comgre",1,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180810_sabaki","20180810_sabaki_comgre",24,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20180925_sabaki","20180925_sabaki_comgre",14,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20181106_sabaki","20181106_sabaki_comgre",10,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20181206_sabaki","20181206_sabaki_comgre",16,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190119_sabaki","20190119_sabaki_comgre",233,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190320_sabaki","20190320_sabaki_comgre",8,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190418_sabaki","20190418_sabaki_comgre",13,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190604_sabaki","20190604_sabaki_comgre",5,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190718_sabaki","20190718_sabaki_comgre",6,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20190815_sabaki","20190815_sabaki_comgre",21,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20191029_sabaki","20191029_sabaki_comgre",26,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20200123_sabaki","20200123_sabaki_comgre",17,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20200207_sabaki","20200207_sabaki_comgre",24,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","Real count | "
"HumanObservation","20200310_sabaki","20200310_sabaki_comgre",26,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","Real count | "
"HumanObservation","20200407_sabaki","20200407_sabaki_comgre",22,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","0 (exact) | "
"HumanObservation","20200522_sabaki","20200522_sabaki_comgre",12,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","+/-10 | "
"HumanObservation","20200605_sabaki","20200605_sabaki_comgre",10,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","0 (exact) | "
"HumanObservation","20200720_sabaki","20200720_sabaki_comgre",10,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank","+/-10 | "
"HumanObservation","20200818_sabaki","20200818_sabaki_comgre",37,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20200916_sabaki","20200916_sabaki_comgre",34,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
"HumanObservation","20201016_sabaki","20201016_sabaki_comgre",18,"comgre","Tringa nebularia","Animalia","Chordata","Aves","Species","Common Greenshank"," | "
