"","basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","takonRank","scientificNameAuthorship","vernacularName","occurrenceRemarks"
"2780","HumanObservation","20161027_sabaki","20161027_sabaki_lesfla1",1695,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2781","HumanObservation","20170120_sabaki","20170120_sabaki_lesfla1",353,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","Real count | 3:18 pm/1.22 m"
"2782","HumanObservation","20171103_sabaki","20171103_sabaki_lesfla1",88,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2783","HumanObservation","20180130_sabaki","20180130_sabaki_lesfla1",143,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","Real count | "
"2784","HumanObservation","20190119_sabaki","20190119_sabaki_lesfla1",84,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2785","HumanObservation","20190314_mida","20190314_mida_lesfla1",4,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2786","HumanObservation","20190718_sabaki","20190718_sabaki_lesfla1",608,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2787","HumanObservation","20190815_sabaki","20190815_sabaki_lesfla1",70,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2788","HumanObservation","20200123_sabaki","20200123_sabaki_lesfla1",11,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2789","HumanObservation","20200207_sabaki","20200207_sabaki_lesfla1",270,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","Real count | "
"2790","HumanObservation","20200310_sabaki","20200310_sabaki_lesfla1",358,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","+/-10 | "
"2791","HumanObservation","20200407_sabaki","20200407_sabaki_lesfla1",321,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","0 (exact) | "
"2792","HumanObservation","20200605_sabaki","20200605_sabaki_lesfla1",22,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","","","0 (exact) | "
"2793","HumanObservation","20040711_sabaki","20040711_sabaki_lesfla1",1,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2794","HumanObservation","20040812_sabaki","20040812_sabaki_lesfla1",77,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2795","HumanObservation","20040926_sabaki","20040926_sabaki_lesfla1",59,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2796","HumanObservation","20041020_sabaki","20041020_sabaki_lesfla1",170,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | "
"2797","HumanObservation","20041101_sabaki","20041101_sabaki_lesfla1",142,"lesfla1","Phoeniconaias minor","Animalia","Chordata","Aves","","",""," | Day of month unknown"
"2798","HumanObservation","20000130_sabaki","20000130_sabaki_lesplo",33,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2799","HumanObservation","20010121_sabaki","20010121_sabaki_lesplo",802,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | count for only c.50% of whole area"
"2800","HumanObservation","20010121_sabaki","20010121_sabaki_lesplo",5,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2801","HumanObservation","20040201_sabaki","20040201_sabaki_lesplo",582,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2802","HumanObservation","20040201_sabaki","20040201_sabaki_lesplo",61,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2803","HumanObservation","20040417_sabaki","20040417_sabaki_lesplo",93,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2804","HumanObservation","19981029_mida","19981029_mida_lesplo",800,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2805","HumanObservation","19990310_mida","19990310_mida_lesplo",350,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2806","HumanObservation","19990324_mida","19990324_mida_lesplo",240,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2807","HumanObservation","19990510_mida","19990510_mida_lesplo",172,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2808","HumanObservation","20000129_mida","20000129_mida_lesplo",83,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2809","HumanObservation","20000129_mida","20000129_mida_lesplo",677,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2810","HumanObservation","20040610_sabaki","20040610_sabaki_lesplo",43,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2811","HumanObservation","20000425_mida","20000425_mida_lesplo",378,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2812","HumanObservation","20010121_mida","20010121_mida_lesplo",400,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2813","HumanObservation","20050124_mida","20050124_mida_lesplo",380,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2814","HumanObservation","20050129_sabaki","20050129_sabaki_lesplo",162,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | RN: Start time entered as ""afTernoon"""
"2815","HumanObservation","20050129_sabaki","20050129_sabaki_lesplo",162,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2816","HumanObservation","20050328_sabaki","20050328_sabaki_lesplo",366,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2817","HumanObservation","20050604_sabaki","20050604_sabaki_lesplo",12,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2818","HumanObservation","20050916_sabaki","20050916_sabaki_lesplo",130,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2819","HumanObservation","20050928_mida","20050928_mida_lesplo",512,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2820","HumanObservation","20051119_sabaki","20051119_sabaki_lesplo",586,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2821","HumanObservation","20060127_mida","20060127_mida_lesplo",340,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2822","HumanObservation","20060129_sabaki","20060129_sabaki_lesplo",156,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2823","HumanObservation","20060129_sabaki","20060129_sabaki_lesplo",278,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2824","HumanObservation","20070126_mida","20070126_mida_lesplo",945,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2825","HumanObservation","20070127_sabaki","20070127_sabaki_lesplo",342,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2826","HumanObservation","20080126_sabaki","20080126_sabaki_lesplo",40,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2827","HumanObservation","20080126_sabaki","20080126_sabaki_lesplo",128,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2828","HumanObservation","20080130_mida","20080130_mida_lesplo",0,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | ERROR?"
"2829","HumanObservation","20090123_mida","20090123_mida_lesplo",2,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2830","HumanObservation","20090125_sabaki","20090125_sabaki_lesplo",1,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2831","HumanObservation","20090125_sabaki","20090125_sabaki_lesplo",1,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2832","HumanObservation","20090704_sabaki","20090704_sabaki_lesplo",206,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2833","HumanObservation","20090818_sabaki","20090818_sabaki_lesplo",195,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2834","HumanObservation","20090919_sabaki","20090919_sabaki_lesplo",155,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2835","HumanObservation","20090926_mida","20090926_mida_lesplo",1500,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2836","HumanObservation","20091011_sabaki","20091011_sabaki_lesplo",112,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2837","HumanObservation","20091107_sabaki","20091107_sabaki_lesplo",400,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2838","HumanObservation","20091128_mida","20091128_mida_lesplo",750,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2839","HumanObservation","20100123_sabaki","20100123_sabaki_lesplo",408,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2840","HumanObservation","20100123_sabaki","20100123_sabaki_lesplo",215,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2841","HumanObservation","20100124_mida","20100124_mida_lesplo",450,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2842","HumanObservation","20100226_sabaki","20100226_sabaki_lesplo",520,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2843","HumanObservation","20100428_sabaki","20100428_sabaki_lesplo",94,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2844","HumanObservation","20100508_mida","20100508_mida_lesplo",150,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2845","HumanObservation","20100525_sabaki","20100525_sabaki_lesplo",23,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2846","HumanObservation","20100625_sabaki","20100625_sabaki_lesplo",11,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2847","HumanObservation","20100723_sabaki","20100723_sabaki_lesplo",117,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2848","HumanObservation","20100827_sabaki","20100827_sabaki_lesplo",525,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2849","HumanObservation","20100927_sabaki","20100927_sabaki_lesplo",239,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2850","HumanObservation","20110112_mida","20110112_mida_lesplo",900,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2851","HumanObservation","20110130_sabaki","20110130_sabaki_lesplo",80,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2852","HumanObservation","20110130_sabaki","20110130_sabaki_lesplo",336,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2853","HumanObservation","20110520_sabaki","20110520_sabaki_lesplo",360,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2854","HumanObservation","20110702_sabaki","20110702_sabaki_lesplo",166,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2855","HumanObservation","20110830_sabaki","20110830_sabaki_lesplo",91,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2856","HumanObservation","20111028_sabaki","20111028_sabaki_lesplo",387,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2857","HumanObservation","20111116_sabaki","20111116_sabaki_lesplo",108,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2858","HumanObservation","20120120_mida","20120120_mida_lesplo",390,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | CJ: on other s'sheet = 39 & 29. Was this edited and a '0' added as these seemed too small? Yes an est of 4,100 'small' waders was also given… Suspect these shld be 39 & 29…"
"2859","HumanObservation","20120120_sabaki","20120120_sabaki_lesplo",185,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2860","HumanObservation","20120218_mida","20120218_mida_lesplo",1500,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2861","HumanObservation","20120330_mida","20120330_mida_lesplo",775,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2862","HumanObservation","20120505_sabaki","20120505_sabaki_lesplo",62,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2863","HumanObservation","20120513_mida","20120513_mida_lesplo",500,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2864","HumanObservation","20120612_sabaki","20120612_sabaki_lesplo",54,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2865","HumanObservation","20120718_sabaki","20120718_sabaki_lesplo",29,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2866","HumanObservation","20120821_sabaki","20120821_sabaki_lesplo",28,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2867","HumanObservation","20120927_sabaki","20120927_sabaki_lesplo",158,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2868","HumanObservation","20121127_sabaki","20121127_sabaki_lesplo",125,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2869","HumanObservation","20130124_mida","20130124_mida_lesplo",1233,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2870","HumanObservation","20130127_sabaki","20130127_sabaki_lesplo",88,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2871","HumanObservation","20130312_sabaki","20130312_sabaki_lesplo",144,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2872","HumanObservation","20130403_mida","20130403_mida_lesplo",74,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2873","HumanObservation","20130412_sabaki","20130412_sabaki_lesplo",251,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2874","HumanObservation","20130508_sabaki","20130508_sabaki_lesplo",112,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2875","HumanObservation","20130622_sabaki","20130622_sabaki_lesplo",77,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2876","HumanObservation","20130723_sabaki","20130723_sabaki_lesplo",93,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2877","HumanObservation","20130801_mida","20130801_mida_lesplo",360,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2878","HumanObservation","20130918_sabaki","20130918_sabaki_lesplo",105,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2879","HumanObservation","20131101_sabaki","20131101_sabaki_lesplo",310,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2880","HumanObservation","20131214_sabaki","20131214_sabaki_lesplo",171,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2881","HumanObservation","20140119_sabaki","20140119_sabaki_lesplo",20,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2882","HumanObservation","20140123_mida","20140123_mida_lesplo",500,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2883","HumanObservation","20140314_sabaki","20140314_sabaki_lesplo",6,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2884","HumanObservation","20140411_sabaki","20140411_sabaki_lesplo",23,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2885","HumanObservation","20140423_mida","20140423_mida_lesplo",83,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2886","HumanObservation","20140507_mida","20140507_mida_lesplo",114,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2887","HumanObservation","20140527_sabaki","20140527_sabaki_lesplo",21,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2888","HumanObservation","20140620_mida","20140620_mida_lesplo",60,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2889","HumanObservation","20140625_sabaki","20140625_sabaki_lesplo",13,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2890","HumanObservation","20140724_sabaki","20140724_sabaki_lesplo",18,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2891","HumanObservation","20140828_sabaki","20140828_sabaki_lesplo",49,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
"2892","HumanObservation","20140930_sabaki","20140930_sabaki_lesplo",47,"lesplo","Charadrius mongolus","Animalia","Chordata","Aves","","",""," | "
